WKT,_max
"MULTIPOLYGON (((4.93194444637511 36.8347222222688,4.93194444637511 36.8375000000461,4.92916666859727 36.8375000000461,4.92916666859727 36.8402777778239,4.93059289873192 36.8402777778239,4.9306807 36.8400668,4.9308601 36.8399479,4.9311393 36.8399337,4.9313003 36.8398263,4.9314049 36.8397061,4.9314505 36.8396675,4.9317236 36.8395457,4.9319521 36.8394249,4.9320137 36.8393262,4.9319218 36.8390812,4.9320917 36.8387583,4.9321854 36.8384632,4.9320433 36.8383259,4.9319655 36.8382915,4.9319386 36.8382314,4.9320492 36.8381295,4.9322042 36.8381026,4.93229 36.8380725,4.9323705 36.8380167,4.9321988 36.8378772,4.9320808 36.8378751,4.931995 36.8378557,4.9319855 36.8376649,4.9320379 36.8373556,4.9320674 36.8371688,4.9320567 36.8370743,4.9321625 36.8369001,4.9325447 36.8362996,4.9326682 36.8361427,4.9327889 36.8359344,4.932915 36.8356962,4.9329954 36.8354622,4.9331591 36.835269,4.9334702 36.8349577,4.9337652 36.8346443,4.9339369 36.8344897,4.9340549 36.8344274,4.9341461 36.834275,4.934599 36.8336004,4.934113 36.833542,4.933454 36.833653,4.93264 36.833481,4.932141 36.833481,4.93194444637511 36.833390384552,4.93194444637511 36.8347222222688)),((4.92916666859727 36.8430555556022,4.92916666859727 36.8433285519146,4.9292037 36.8433185,4.9292108 36.8430749,4.92922072833529 36.8430555556022,4.92916666859727 36.8430555556022)),((4.92361111304168 36.8458333333803,4.92361111304168 36.8484073831707,4.9236292 36.8483372,4.9237847 36.8480882,4.9237321 36.8476575,4.9238598 36.8473198,4.924171 36.8468022,4.9244499 36.8465042,4.9247514 36.846298,4.9250078 36.8463496,4.925335 36.8462337,4.9254522 36.8459412,4.9256787 36.8458392,4.92574033060165 36.8458333333803,4.92361111304168 36.8458333333803)),((4.92083333526393 36.8486111111584,4.91645692565319 36.8486111111584,4.9165546 36.848762,4.9166822 36.8486935,4.9168244 36.848687,4.9170765 36.8488502,4.9174547 36.8488738,4.917672 36.8488695,4.9178624 36.848921,4.9180743 36.848994,4.918423 36.8490433,4.9185491 36.8490176,4.9188575 36.8490541,4.9191874 36.8492258,4.9195039 36.849346,4.9197936 36.8495671,4.9199036 36.8496422,4.9200135 36.849683,4.9200806 36.8497302,4.9201289 36.8498654,4.920094 36.8500629,4.9202067 36.8502861,4.9204776 36.8504749,4.9207163 36.8505608,4.9208128 36.8506703,4.9208182 36.8507497,4.92083333526393 36.8507746267176,4.92083333526393 36.8486111111584)),((4.89861111304156 36.8486111111587,4.89861111304156 36.8508351660794,4.8990607 36.8510723,4.8992693 36.8511143,4.8993115 36.8511549,4.899423 36.8511496,4.8994618 36.8511002,4.8995948 36.85109,4.8998477 36.8506814,4.8999477 36.8504583,4.9000202 36.8503905,4.9001564 36.8503476,4.9001962 36.850293,4.9002567 36.8501645,4.9003074 36.8500328,4.900412 36.8499706,4.9005541 36.8499105,4.9006507 36.8499062,4.9008143 36.8499341,4.9008948 36.8499985,4.9010795 36.850231,4.9012039 36.8502268,4.9012998 36.8501101,4.9013776 36.8500607,4.9014392 36.8500586,4.9016002 36.8500113,4.9016163 36.8499276,4.9016055 36.849698,4.9016726 36.8496379,4.9018791 36.8496078,4.9020508 36.8496465,4.9022198 36.8496765,4.9023324 36.8497066,4.9026355 36.8497538,4.9028474 36.849728,4.9030781 36.8496615,4.9032551 36.8496229,4.9033865 36.8496121,4.9035743 36.8495971,4.903695 36.8496121,4.9038065 36.8495777,4.903948 36.8492095,4.9040329 36.8490712,4.9041215 36.8490026,4.9042241 36.8490396,4.9043977 36.8491421,4.9044567 36.8490906,4.9044943 36.8490412,4.9045533 36.8490433,4.9046123 36.8490519,4.9047545 36.8490777,4.9048376 36.8490584,4.9051353 36.8489339,4.9053779 36.8486261,4.90539897222464 36.8486111111586,4.89861111304156 36.8486111111587)),((4.89755802230945 36.8513888889358,4.8975581 36.8513893,4.8975769 36.8514665,4.8976225 36.851488,4.897719 36.8514537,4.89773729501511 36.8513888889358,4.89755802230945 36.8513888889358)),((4.88472222415253 36.8513888889359,4.88472222415253 36.8521462766311,4.8848101 36.8520561,4.8852129 36.8515092,4.88534654824694 36.8513888889359,4.88472222415253 36.8513888889359)),((4.87638889081919 36.8541666667134,4.87638889081919 36.8553439829134,4.8765215 36.8552311,4.8768954 36.8550425,4.8770089 36.8550176,4.8771205 36.854955,4.8773927 36.85478,4.8774935 36.8546758,4.8777769 36.8542621,4.87782226739773 36.8541666667134,4.87638889081919 36.8541666667134)),((4.87638889081919 36.8569444444912,4.87361111304144 36.8569444444912,4.87361111304144 36.858309368265,4.8738011 36.8583397,4.874011 36.8583472,4.8742617 36.8583764,4.874692 36.8584971,4.8748449 36.8585032,4.8749233 36.8584731,4.8750115 36.858455,4.8751478 36.8584761,4.8753008 36.8585424,4.8755065 36.8587233,4.8755549 36.8588307,4.8755581 36.8589184,4.8755527 36.8589826,4.8754973 36.8590222,4.8754527 36.8590044,4.8754096 36.8590165,4.8753383 36.8590724,4.8753677 36.8591452,4.8753428 36.8592178,4.8753416 36.8592963,4.8753844 36.8593205,4.8755075 36.8593296,4.8757894 36.8594712,4.8760544 36.8596129,4.8761331 36.8595812,4.8762082 36.8596316,4.8762759 36.8595724,4.8760838 36.8594223,4.876144 36.8593789,4.8763474 36.8593535,4.876564 36.8595256,4.8766721 36.8594395,4.876105 36.8589788,4.8760381 36.8589714,4.8759934 36.8588819,4.8759543 36.8587637,4.87598 36.858658,4.8760605 36.8584995,4.8761298 36.8584008,4.876318 36.8582436,4.8764271 36.8581845,4.8766127 36.8581555,4.8766697 36.8580837,4.8767491 36.8581367,4.8768679 36.8580351,4.8769084 36.858031,4.8769928 36.8580878,4.8770997 36.8581415,4.8773869 36.8584269,4.8774704 36.8584374,4.87758 36.8583567,4.8774464 36.8582425,4.8774757 36.8582186,4.8775412 36.8582307,4.877635 36.8580831,4.8775148 36.8579333,4.8774283 36.8578478,4.8775339 36.8577282,4.8774925 36.8576956,4.8772533 36.8576144,4.8772166 36.8575377,4.8769816 36.8573682,4.876736 36.8571508,4.876498 36.8568219,4.876453 36.856724,4.8764156 36.856617,4.87638889081919 36.8565483801365,4.87638889081919 36.8569444444912)),((4.86250000193026 36.8597222222693,4.86250000193026 36.8607694184668,4.8627788 36.8607075,4.8629146 36.8606503,4.8633378 36.860649,4.8633618 36.860728,4.8634022 36.8607447,4.8634423 36.860703,4.8634682 36.8605545,4.8634589 36.8604197,4.8633434 36.8602068,4.8632885 36.8602232,4.8632639 36.8601836,4.8632885 36.8601342,4.8632449 36.8600212,4.8634413 36.859921,4.8637186 36.8598481,4.8639277 36.859889,4.8639889 36.859955,4.864016 36.8599482,4.8639508 36.8597664,4.86396301757338 36.8597222222693,4.86250000193026 36.8597222222693)),((4.85972222415242 36.8625000000466,4.85972222415242 36.8628787675726,4.8598936 36.8627578,4.86008445657633 36.8625000000466,4.85972222415242 36.8625000000466)),((4.85138889081907 36.8652777778245,4.85138889081907 36.8668251945825,4.851427 36.8668185,4.8521751 36.8666908,4.8533567 36.8663249,4.8539668 36.8661758,4.8544067 36.8660899,4.8546857 36.8660685,4.8548734 36.866047,4.8552192 36.8660877,4.8555118 36.8661972,4.8558551 36.866223,4.856075 36.8662959,4.8561931 36.8663989,4.8562521 36.8664633,4.8565162 36.866578,4.8570031 36.8664976,4.8571855 36.8664933,4.8573035 36.8665148,4.8574215 36.8665191,4.8578131 36.8663303,4.8578668 36.8662316,4.857849 36.8660557,4.8576089 36.8659236,4.8575073 36.8654719,4.85756507907341 36.8652777778245,4.85138889081907 36.8652777778245)),((4.84305555748564 36.8680555556023,4.84305555748564 36.8691265211436,4.8432594 36.8690941,4.8437675 36.8691468,4.8439085 36.8692486,4.8440266 36.8693387,4.8441432 36.8691816,4.844507 36.868919,4.8454106 36.8686134,4.8459148 36.8684418,4.8462099 36.868313,4.84685914951804 36.8680555556023,4.84305555748564 36.8680555556023)),((4.83611688636485 36.8708333333804,4.8362213 36.8708708,4.8364627 36.8709352,4.83679 36.8708751,4.83689954620956 36.8708333333804,4.83611688636485 36.8708333333804)),((4.81527777970768 36.8708333333805,4.81250000192993 36.8708333333802,4.81250000192993 36.8724982362357,4.8126474 36.8724522,4.8128754 36.8723878,4.8130493 36.872353,4.8132939 36.8722627,4.8139624 36.8721788,4.8144534 36.8721318,4.815688 36.8721567,4.815934 36.8721458,4.8167807 36.8721083,4.8173179 36.8720845,4.8179136 36.8720581,4.8180194 36.8720595,4.81831 36.8719361,4.8185201 36.8718469,4.8187804 36.8717344,4.8190215 36.8716265,4.8196999 36.871414,4.8203047 36.8712734,4.8207123 36.8712441,4.8210497 36.8713016,4.8214263 36.8713343,4.8217696 36.8711197,4.82255513699613 36.8708333333805,4.81527777970768 36.8708333333805)),((4.80694444637434 36.8736111111583,4.80694444637434 36.8752073096075,4.8072508 36.8750763,4.8074641 36.8748161,4.8076075 36.8745785,4.8078167 36.874424,4.8080367 36.8742524,4.8082566 36.8741451,4.8086331 36.8740131,4.8089746 36.8739144,4.8093174 36.8738153,4.8095362 36.8737221,4.80976674341045 36.8736111111583,4.80694444637434 36.8736111111583)),((4.80694444637434 36.8766009678083,4.8069461 36.8765988,4.80694444637434 36.8765877658972,4.80694444637434 36.8766009678083)),((4.80694444637434 36.8803588478283,4.8069584 36.8803372,4.8069879 36.8801505,4.8069853 36.8799682,4.8069906 36.8797386,4.80694444637434 36.8796659015207,4.80694444637434 36.8803588478283)))",1003.2817830549
